,FXE,FXE,FXE,FXE,FXE,FXE,FXF,FXF,FXF,FXF,FXF,FXF,FXY,FXY,FXY,FXY,FXY,FXY,GBTC,GBTC,GBTC,GBTC,GBTC,GBTC
,Adj Close,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-03,98.2302474975586,100.93000030517578,101.31999969482422,100.45999908447266,100.9800033569336,533500,92.84146881103516,92.88999938964844,93.06999969482422,92.37000274658203,92.76000213623047,14000.0,81.87000274658203,81.87000274658203,82.26000213623047,81.33000183105469,81.69999694824219,139300.0,1.4945050477981567,1.4945050477981567,1.560439944267273,1.3824180364608765,1.4340660572052002,3949400.0
2017-01-04,99.14510345458984,101.87000274658203,101.9800033569336,101.41000366210938,101.44999694824219,533600,93.3511962890625,93.4000015258789,93.44999694824219,93.0199966430664,93.0199966430664,44200.0,82.19999694824219,82.19999694824219,82.36000061035156,81.95999908447266,82.20999908447266,173300.0,1.6043959856033325,1.6043959856033325,1.6703300476074219,1.5439560413360596,1.560439944267273,7289100.0
2017-01-05,100.22541046142578,102.9800033569336,103.08999633789062,102.33999633789062,102.33999633789062,900400,94.4206314086914,94.47000122070312,94.5,93.95999908447266,93.95999908447266,21400.0,83.5,83.5,83.69000244140625,83.06999969482422,83.08000183105469,312700.0,1.4175820350646973,1.4175820350646973,1.5219780206680298,1.3846149444580078,1.4560439586639404,4941300.0
2017-01-06,99.55387115478516,102.29000091552734,102.77999877929688,102.20999908447266,102.3499984741211,938900,93.75099182128906,93.80000305175781,94.0199966430664,93.75,93.80000305175781,8300.0,82.38999938964844,82.38999938964844,82.94999694824219,82.31999969482422,82.69000244140625,195600.0,1.2829669713974,1.2829669713974,1.3846149444580078,1.2197799682617188,1.3131870031356812,5378100.0
2017-01-09,99.91397094726562,102.66000366210938,102.76000213623047,102.19999694824219,102.31999969482422,352600,93.9408950805664,93.98999786376953,94.0199966430664,93.73999786376953,93.73999786376953,6000.0,83.13999938964844,83.13999938964844,83.1500015258789,82.80000305175781,82.9000015258789,95500.0,1.2587909698486328,1.2587909698486328,1.302198052406311,1.2307690382003784,1.2747249603271484,1337700.0
2017-01-10,99.8069076538086,102.55000305175781,102.9800033569336,102.4800033569336,102.69999694824219,231500,93.8609390258789,93.91000366210938,94.13999938964844,93.75,93.97000122070312,9000.0,83.43000030517578,83.43000030517578,83.58999633789062,83.12999725341797,83.4000015258789,87800.0,1.2637360095977783,1.2637360095977783,1.302198052406311,1.2582420110702515,1.2651100158691406,1701700.0
2017-01-11,99.94316864013672,102.69000244140625,103.13999938964844,101.52999877929688,101.9000015258789,1288900,93.93090057373047,93.9800033569336,94.2300033569336,93.18000030517578,93.33999633789062,39700.0,83.58999633789062,83.58999633789062,84.38999938964844,82.52999877929688,82.97000122070312,300400.0,1.214285969734192,1.214285969734192,1.2308789491653442,1.153846025466919,1.2307690382003784,5305300.0
2017-01-12,100.41033935546875,103.16999816894531,103.6500015258789,103.04000091552734,103.33999633789062,519700,94.43063354492188,94.4800033569336,94.80000305175781,94.37000274658203,94.58999633789062,10800.0,84.20999908447266,84.20999908447266,84.72000122070312,84.05999755859375,84.3499984741211,177600.0,1.1868129968643188,1.1868129968643188,1.2184070348739624,1.1604399681091309,1.2184070348739624,3585400.0
2017-01-13,100.54656982421875,103.30999755859375,103.44000244140625,102.9000015258789,103.31999969482422,666700,94.54057312011719,94.58999633789062,94.58999633789062,94.37000274658203,94.54000091552734,4200.0,84.16999816894531,84.16999816894531,84.30999755859375,83.55000305175781,83.9000015258789,72100.0,1.1976920366287231,1.1976920366287231,1.197801947593689,1.1758240461349487,1.1868129968643188,1719900.0
2017-01-17,101.16946411132812,103.94999694824219,104.05000305175781,103.80000305175781,103.94000244140625,870800,95.11029052734375,95.16000366210938,95.41999816894531,95.11000061035156,95.37999725341797,20900.0,85.61000061035156,85.61000061035156,85.61000061035156,85.1500015258789,85.36000061035156,348200.0,1.285714030265808,1.285714030265808,1.318681001663208,1.2417579889297485,1.2609889507293701,3840200.0
2017-01-18,100.50765991210938,103.2699966430664,103.91000366210938,103.2300033569336,103.66000366210938,842100,94.68051147460938,94.7300033569336,95.29000091552734,94.7300033569336,95.18000030517578,17200.0,84.33999633789062,84.33999633789062,85.18000030517578,84.30999755859375,85.06999969482422,144700.0,1.2747249603271484,1.2747249603271484,1.2967029809951782,1.2373629808425903,1.2802200317382812,2356900.0
2017-01-19,100.7509765625,103.5199966430664,103.58999633789062,102.81999969482422,103.02999877929688,1312500,94.71049499511719,94.76000213623047,94.80999755859375,94.25,94.41999816894531,22400.0,83.9800033569336,83.9800033569336,84.08000183105469,83.38999938964844,83.79000091552734,132600.0,1.285714030265808,1.285714030265808,1.302198052406311,1.2752749919891357,1.2967029809951782,2293200.0
2017-01-20,101.08187866210938,103.86000061035156,103.97000122070312,103.44000244140625,103.5199966430664,851400,95.11029052734375,95.16000366210938,95.23999786376953,94.68000030517578,94.76000213623047,34100.0,84.20999908447266,84.20999908447266,84.33999633789062,83.66999816894531,83.81999969482422,314500.0,1.2747249603271484,1.2747249603271484,1.3049449920654297,1.2747249603271484,1.2912089824676514,2011100.0
2017-01-23,101.52955627441406,104.31999969482422,104.37999725341797,103.94999694824219,104.1500015258789,931700,95.45010375976562,95.5,95.56999969482422,95.23999786376953,95.37000274658203,21900.0,85.2300033569336,85.2300033569336,85.5,84.55999755859375,84.9000015258789,520400.0,1.285714030265808,1.285714030265808,1.302198052406311,1.285714030265808,1.2912640571594238,1119300.0
2017-01-24,101.38358306884766,104.16999816894531,104.58999633789062,104.08000183105469,104.33000183105469,405000,95.26020050048828,95.30999755859375,95.5199966430664,95.20999908447266,95.38999938964844,14700.0,84.73999786376953,84.73999786376953,85.37999725341797,84.66000366210938,85.08000183105469,249300.0,1.2294509410858154,1.2294509410858154,1.285714030265808,1.2294509410858154,1.285714030265808,1710800.0
2017-01-25,101.5976791381836,104.38999938964844,104.38999938964844,104.08000183105469,104.0999984741211,429600,95.4001235961914,95.44999694824219,95.47000122070312,95.22000122070312,95.2699966430664,27700.0,85.18000030517578,85.18000030517578,85.18000030517578,84.62999725341797,84.69000244140625,156300.0,1.1704399585723877,1.1704399585723877,1.2294509410858154,1.1593409776687622,1.2294509410858154,2839200.0
2017-01-26,100.84829711914062,103.62000274658203,103.88999938964844,103.45999908447266,103.72000122070312,981100,95.4001235961914,95.44999694824219,95.51000213623047,95.30999755859375,95.44000244140625,19300.0,84.19999694824219,84.19999694824219,84.43000030517578,83.97000122070312,84.37999725341797,225000.0,1.1840660572052002,1.1840660572052002,1.2416479587554932,1.1730769872665405,1.1730769872665405,2220400.0
2017-01-27,101.04293823242188,103.81999969482422,104.01000213623047,103.66999816894531,103.93000030517578,1015200,95.38013458251953,95.43000030517578,95.55000305175781,95.38999938964844,95.45999908447266,17000.0,83.72000122070312,83.72000122070312,83.87000274658203,83.66000366210938,83.77999877929688,72700.0,1.2087910175323486,1.2087910175323486,1.2305489778518677,1.197801947593689,1.197801947593689,1856400.0
2017-01-30,101.03319549560547,103.80999755859375,103.94999694824219,103.30000305175781,103.30000305175781,565900,95.77993774414062,95.83000183105469,95.94000244140625,95.23999786376953,95.23999786376953,55600.0,84.79000091552734,84.79000091552734,84.95999908447266,84.2699966430664,84.2699966430664,248100.0,1.1839560270309448,1.1839560270309448,1.2307690382003784,1.1703300476074219,1.2087910175323486,1501500.0
2017-01-31,102.0064468383789,104.80999755859375,104.93000030517578,104.51000213623047,104.58999633789062,1002000,96.30963897705078,96.36000061035156,96.5999984741211,96.23999786376953,96.23999786376953,26100.0,85.41000366210938,85.41000366210938,86.0,85.08999633789062,85.44000244140625,348600.0,1.1922529935836792,1.1922529935836792,1.2302199602127075,1.1917580366134644,1.2038459777832031,2784600.0
2017-02-01,101.7144775390625,104.51000213623047,104.69999694824219,104.16000366210938,104.36000061035156,743300,96.05978393554688,96.11000061035156,96.11000061035156,95.79000091552734,96.05000305175781,14000.0,85.18000030517578,85.18000030517578,85.4000015258789,84.58000183105469,84.76000213623047,356700.0,1.1862640380859375,1.1862640380859375,1.2087910175323486,1.1565929651260376,1.2087910175323486,3348800.0
2017-02-02,101.64634704589844,104.44000244140625,105.04000091552734,104.41000366210938,104.94000244140625,368300,95.95984649658203,96.01000213623047,96.56999969482422,96.01000213623047,96.5,15600.0,85.48999786376953,85.48999786376953,85.9000015258789,85.47000122070312,85.76000213623047,207200.0,1.2032970190048218,1.2032970190048218,1.2098900079727173,1.1758240461349487,1.1758240461349487,3385200.0
2017-02-03,101.84098815917969,104.63999938964844,104.77999877929688,104.4000015258789,104.4000015258789,542100,96.00980377197266,96.05999755859375,96.20999908447266,95.87999725341797,95.87999725341797,8300.0,85.55000305175781,85.55000305175781,85.80999755859375,85.29000091552734,85.4000015258789,242600.0,1.2087910175323486,1.2087910175323486,1.2285710573196411,1.2032970190048218,1.2032970190048218,2047500.0
2017-02-06,101.52955627441406,104.31999969482422,104.37000274658203,103.9800033569336,104.04000091552734,375400,96.17972564697266,96.2300033569336,96.2300033569336,95.79000091552734,95.79000091552734,5100.0,86.29000091552734,86.29000091552734,86.31999969482422,85.62999725341797,85.87999725341797,422600.0,1.2087910175323486,1.2087910175323486,1.2307690382003784,1.1991209983825684,1.2307690382003784,900900.0
2017-02-07,100.93587493896484,103.70999908447266,103.88999938964844,103.4800033569336,103.62000274658203,464000,95.6300048828125,95.68000030517578,95.73999786376953,95.44000244140625,95.44000244140625,23200.0,85.7699966430664,85.7699966430664,86.19000244140625,85.70999908447266,85.79000091552734,157900.0,1.208901047706604,1.208901047706604,1.2417579889297485,1.2087910175323486,1.2197799682617188,2620800.0
2017-02-08,100.93587493896484,103.70999908447266,103.94999694824219,103.63999938964844,103.7300033569336,358700,95.70996856689453,95.76000213623047,95.95999908447266,95.75,95.79000091552734,8400.0,86.01000213623047,86.01000213623047,86.29000091552734,85.91999816894531,86.16999816894531,109300.0,1.197801947593689,1.197801947593689,1.2164839506149292,1.1769230365753174,1.2087910175323486,1865500.0
2017-02-09,100.69255065917969,103.45999908447266,103.7699966430664,103.37000274658203,103.70999908447266,745700,95.1502456665039,95.19999694824219,95.5999984741211,95.18000030517578,95.58000183105469,25600.0,85.11000061035156,85.11000061035156,85.87000274658203,85.04000091552734,85.80000305175781,248500.0,1.1428569555282593,1.1428569555282593,1.1730769872665405,1.135714054107666,1.1629120111465454,3003000.0
2017-02-10,100.45897674560547,103.22000122070312,103.37000274658203,102.97000122070312,102.98999786376953,461700,94.94036865234375,94.98999786376953,95.08999633789062,94.81999969482422,94.87000274658203,26300.0,85.05000305175781,85.05000305175781,85.4000015258789,84.7699966430664,84.7699966430664,242900.0,1.1593409776687622,1.1593409776687622,1.1593409776687622,1.1263740062713623,1.1401100158691406,2575300.0
2017-02-13,100.05995178222656,102.80999755859375,103.04000091552734,102.79000091552734,103.02999877929688,331700,94.70049285888672,94.75,94.88999938964844,94.66000366210938,94.88999938964844,10700.0,84.80000305175781,84.80000305175781,84.87000274658203,84.51000213623047,84.6500015258789,78800.0,1.159890055656433,1.159890055656433,1.1758240461349487,1.1510989665985107,1.1691210269927979,882700.0
2017-02-14,99.88475799560547,102.62999725341797,103.0,102.48999786376953,102.91999816894531,545300,94.63053131103516,94.68000030517578,94.91000366210938,94.56999969482422,94.87000274658203,14100.0,84.33000183105469,84.33000183105469,85.05000305175781,84.18000030517578,85.05000305175781,373500.0,1.1868129968643188,1.1868129968643188,1.1868129968643188,1.1593409776687622,1.181318998336792,1856400.0
2017-02-15,100.1280746459961,102.87999725341797,102.94000244140625,102.23999786376953,102.30000305175781,467400,94.77045440673828,94.81999969482422,94.81999969482422,94.36000061035156,94.36000061035156,10100.0,84.5,84.5,84.62999725341797,83.93000030517578,83.98999786376953,298400.0,1.1868129968643188,1.1868129968643188,1.2032970190048218,1.1659339666366577,1.2032970190048218,728000.0
2017-02-16,100.80936431884766,103.58000183105469,103.61000061035156,103.29000091552734,103.33999633789062,587200,95.54004669189453,95.58999633789062,95.58999633789062,95.29000091552734,95.29000091552734,12800.0,85.12999725341797,85.12999725341797,85.23999786376953,84.72000122070312,84.83000183105469,289900.0,1.1868129968643188,1.1868129968643188,1.1980769634246826,1.1785709857940674,1.197801947593689,1164800.0
2017-02-17,100.17674255371094,102.93000030517578,103.4800033569336,102.91000366210938,103.45999908447266,829400,94.98033905029297,95.02999877929688,95.5,94.98999786376953,95.5,5100.0,85.36000061035156,85.36000061035156,85.45999908447266,85.30999755859375,85.44999694824219,231000.0,1.1868129968643188,1.1868129968643188,1.197801947593689,1.1851650476455688,1.1867029666900635,1237600.0
2017-02-21,99.55387115478516,102.29000091552734,102.37000274658203,102.12999725341797,102.23999786376953,382500,94.39065551757812,94.44000244140625,94.51000213623047,94.30999755859375,94.38999938964844,13000.0,84.80999755859375,84.80999755859375,84.95999908447266,84.72000122070312,84.79000091552734,139000.0,1.2197799682617188,1.2197799682617188,1.2307690382003784,1.2098900079727173,1.2253299951553345,3822000.0
2017-02-22,99.75823974609375,102.5,102.58999633789062,101.8499984741211,102.04000091552734,1610200,94.34068298339844,94.38999938964844,94.4000015258789,94.0,94.0999984741211,18400.0,85.25,85.25,85.26000213623047,84.83000183105469,85.19000244140625,223200.0,1.2472529411315918,1.2472529411315918,1.253296971321106,1.225219964981079,1.225219964981079,2593500.0
2017-02-23,99.92369842529297,102.66999816894531,102.77999877929688,102.5,102.55000305175781,400200,94.63053131103516,94.68000030517578,94.75,94.5199966430664,94.5199966430664,7900.0,85.5,85.5,85.62000274658203,85.41999816894531,85.44000244140625,145600.0,1.285714030265808,1.285714030265808,1.289011001586914,1.263625979423523,1.2637360095977783,4486300.0
2017-02-24,99.6998519897461,102.44000244140625,102.80000305175781,102.43000030517578,102.63999938964844,323000,94.52058410644531,94.56999969482422,94.83999633789062,94.56999969482422,94.69999694824219,14000.0,85.98999786376953,85.98999786376953,86.08999633789062,85.69000244140625,85.81999969482422,116300.0,1.3073630332946777,1.3073630332946777,1.3192310333251953,1.2967029809951782,1.3131870031356812,3740100.0
2017-02-27,99.99182891845703,102.73999786376953,103.11000061035156,102.63999938964844,102.8499984741211,778700,94.37066650390625,94.41999816894531,94.80000305175781,94.4000015258789,94.72000122070312,14500.0,85.47000122070312,85.47000122070312,86.0199966430664,85.41999816894531,85.87999725341797,272300.0,1.285714030265808,1.285714030265808,1.3049449920654297,1.278022050857544,1.2967029809951782,2366000.0
2017-02-28,100.03075408935547,102.77999877929688,103.0999984741211,102.69000244140625,102.83000183105469,521600,94.8304214477539,94.87999725341797,95.16000366210938,94.80999755859375,94.80999755859375,30800.0,85.80999755859375,85.80999755859375,86.20999908447266,85.73999786376953,86.02999877929688,153400.0,1.2637360095977783,1.2637360095977783,1.2879120111465454,1.2527470588684082,1.2851649522781372,1847300.0
2017-03-01,99.54412078857422,102.27999877929688,102.54000091552734,102.08000183105469,102.08000183105469,588500,94.39065551757812,94.44000244140625,94.62000274658203,94.08000183105469,94.12000274658203,46600.0,84.7699966430664,84.7699966430664,84.91000366210938,84.51000213623047,84.61000061035156,408000.0,1.2862639427185059,1.2862639427185059,1.3007689714431763,1.2642860412597656,1.2802200317382812,3039400.0
2017-03-02,99.1645736694336,101.88999938964844,102.0999984741211,101.80000305175781,101.8499984741211,365500,93.96089172363281,94.01000213623047,94.26000213623047,93.91999816894531,93.98999786376953,13300.0,84.25,84.25,84.33999633789062,84.08999633789062,84.18000030517578,80600.0,1.3780219554901123,1.3780219554901123,1.3785710334777832,1.29230797290802,1.3131870031356812,4904900.0
2017-03-03,100.23515319824219,102.98999786376953,102.98999786376953,102.25,102.43000030517578,1078700,94.34068298339844,94.38999938964844,94.38999938964844,94.01000213623047,94.23999786376953,27100.0,84.61000061035156,84.61000061035156,84.62000274658203,83.97000122070312,84.18000030517578,532300.0,1.4175820350646973,1.4175820350646973,1.4340660572052002,1.3543959856033325,1.416483998298645,4195100.0
2017-03-06,99.88475799560547,102.62999725341797,102.87999725341797,102.58000183105469,102.83000183105469,1198300,94.09081268310547,94.13999938964844,94.37000274658203,94.06999969482422,94.37000274658203,14700.0,84.63999938964844,84.63999938964844,84.76000213623047,84.48999786376953,84.76000213623047,161700.0,1.527472972869873,1.527472972869873,1.5329669713974,1.4228019714355469,1.4228019714355469,4868500.0
2017-03-07,99.75823974609375,102.5,102.68000030517578,102.44999694824219,102.5,199000,93.9408950805664,93.98999786376953,94.06999969482422,93.66999816894531,93.68000030517578,9400.0,84.5199966430664,84.5199966430664,84.5999984741211,84.43000030517578,84.44999694824219,71300.0,1.4505490064620972,1.4505490064620972,1.5219780206680298,1.4302200078964233,1.5043959617614746,5086900.0
2017-03-08,99.50520324707031,102.23999786376953,102.41999816894531,102.18000030517578,102.37999725341797,515800,93.8209457397461,93.87000274658203,93.91999816894531,93.80999755859375,93.9000015258789,4900.0,84.25,84.25,84.30999755859375,84.0,84.04000091552734,195400.0,1.3532969951629639,1.3532969951629639,1.4120880365371704,1.318681001663208,1.4120880365371704,3958500.0
2017-03-09,99.90422821044922,102.6500015258789,102.79000091552734,102.48999786376953,102.75,577500,94.14079284667969,94.19000244140625,94.27999877929688,93.94999694824219,93.94999694824219,11300.0,83.83000183105469,83.83000183105469,84.0199966430664,83.80999755859375,83.87999725341797,64400.0,1.4010989665985107,1.4010989665985107,1.4505490064620972,1.335165023803711,1.375,2902900.0
2017-03-10,100.89696502685547,103.66999816894531,103.75,103.0199966430664,103.0999984741211,1628600,94.24073028564453,94.29000091552734,94.45999908447266,94.20999908447266,94.25,19800.0,83.95999908447266,83.95999908447266,84.0199966430664,83.54000091552734,83.62000274658203,35300.0,1.483515977859497,1.483515977859497,1.5054949522018433,1.3846149444580078,1.4614289999008179,4122300.0
2017-03-13,100.53685760498047,103.30000305175781,103.55000305175781,103.30000305175781,103.41999816894531,805700,94.55057525634766,94.5999984741211,94.5999984741211,94.44999694824219,94.44999694824219,6400.0,83.91000366210938,83.91000366210938,84.11000061035156,83.9000015258789,83.94999694824219,46600.0,1.4697799682617188,1.4697799682617188,1.5,1.4121979475021362,1.4862639904022217,4031300.0
2017-03-14,100.07942962646484,102.83000183105469,103.2300033569336,102.80999755859375,103.04000091552734,622700,94.250732421875,94.30000305175781,94.54000091552734,94.2699966430664,94.3499984741211,3500.0,83.98999786376953,83.98999786376953,84.11000061035156,83.8499984741211,83.8499984741211,28000.0,1.439560055732727,1.439560055732727,1.5054949522018433,1.439560055732727,1.4890110492706299,1665300.0
2017-03-15,101.09160614013672,103.87000274658203,103.91000366210938,102.9000015258789,102.93000030517578,1624000,95.21022033691406,95.26000213623047,95.26000213623047,94.31999969482422,94.31999969482422,29600.0,85.11000061035156,85.11000061035156,85.12000274658203,83.94000244140625,83.98999786376953,336900.0,1.4510990381240845,1.4510990381240845,1.4917579889297485,1.4450550079345703,1.4450550079345703,1610700.0
2017-03-16,101.62688446044922,104.41999816894531,104.41999816894531,103.83000183105469,104.06999969482422,1171300,95.53005981445312,95.58000183105469,95.68000030517578,95.41999816894531,95.52999877929688,17300.0,85.08999633789062,85.08999633789062,85.27999877929688,84.94000244140625,85.0999984741211,94200.0,1.346153974533081,1.346153974533081,1.4505490064620972,1.346153974533081,1.4230769872665405,3367000.0
2017-03-17,101.36412048339844,104.1500015258789,104.29000091552734,104.05999755859375,104.0999984741211,549700,95.34015655517578,95.38999938964844,95.55999755859375,95.3499984741211,95.55000305175781,6800.0,85.5199966430664,85.5199966430664,85.55999755859375,85.16999816894531,85.16999816894531,128700.0,1.2967029809951782,1.2967029809951782,1.3953850269317627,1.285714030265808,1.3214290142059326,5705700.0
2017-03-20,101.39330291748047,104.18000030517578,104.30999755859375,103.98999786376953,104.2300033569336,817100,95.27020263671875,95.31999969482422,95.58000183105469,95.31999969482422,95.4800033569336,5800.0,85.61000061035156,85.61000061035156,85.62999725341797,85.41000366210938,85.48999786376953,278500.0,1.164834976196289,1.164834976196289,1.2445050477981567,1.1428569555282593,1.2417579889297485,7079800.0
2017-03-21,102.02593231201172,104.83000183105469,104.88999938964844,104.68000030517578,104.76000213623047,857300,95.71995544433594,95.7699966430664,95.91000366210938,95.70999908447266,95.70999908447266,14300.0,86.25,86.25,86.33999633789062,85.6500015258789,85.6500015258789,155400.0,1.351647973060608,1.351647973060608,1.351647973060608,1.197801947593689,1.197801947593689,3603600.0
2017-03-22,101.8702163696289,104.66999816894531,104.94999694824219,104.62000274658203,104.7300033569336,471700,95.9398422241211,95.98999786376953,96.30000305175781,95.98999786376953,96.0,37900.0,86.69000244140625,86.69000244140625,86.97000122070312,86.63999938964844,86.6500015258789,363100.0,1.2202199697494507,1.2202199697494507,1.3129119873046875,1.1991209983825684,1.3087910413742065,3276000.0
2017-03-23,101.7436752319336,104.54000091552734,104.61000061035156,104.47000122070312,104.54000091552734,298200,95.84989929199219,95.9000015258789,96.01000213623047,95.88999938964844,95.94000244140625,9200.0,86.80999755859375,86.80999755859375,87.06999969482422,86.56999969482422,86.98999786376953,263100.0,1.2307690382003784,1.2307690382003784,1.2802200317382812,1.219670057296753,1.2802200317382812,682500.0
2017-03-24,101.85074615478516,104.6500015258789,104.87999725341797,104.62000274658203,104.70999908447266,473500,96.03980255126953,96.08999633789062,96.1500015258789,95.9000015258789,95.94000244140625,50600.0,86.6500015258789,86.6500015258789,87.08000183105469,86.58000183105469,86.66999816894531,159900.0,1.197801947593689,1.197801947593689,1.2115379571914673,1.1626369953155518,1.2087910175323486,2056600.0
2017-03-27,102.52226257324219,105.33999633789062,105.63999938964844,105.30999755859375,105.63999938964844,526800,96.54953002929688,96.5999984741211,96.93000030517578,96.5999984741211,96.93000030517578,18800.0,87.11000061035156,87.11000061035156,87.47000122070312,87.05999755859375,87.47000122070312,185100.0,1.2521979808807373,1.2521979808807373,1.2527470588684082,1.1769230365753174,1.1824179887771606,1228500.0
2017-03-28,101.99673461914062,104.80000305175781,105.38999938964844,104.69000244140625,105.33999633789062,548200,95.90985107421875,95.95999908447266,96.79000091552734,95.93000030517578,96.77999877929688,7300.0,86.68000030517578,86.68000030517578,87.52999877929688,86.6500015258789,87.52999877929688,175900.0,1.2252750396728516,1.2252750396728516,1.2967029809951782,1.2252750396728516,1.2653850317001343,1483300.0
2017-03-29,101.6171646118164,104.41000366210938,104.43000030517578,104.16999816894531,104.2300033569336,586800,95.51006317138672,95.55999755859375,95.55999755859375,95.43000030517578,95.54000091552734,17400.0,86.80999755859375,86.80999755859375,86.94000244140625,86.66000366210938,86.80000305175781,43300.0,1.2472529411315918,1.2472529411315918,1.2707690000534058,1.2253849506378174,1.2253849506378174,709800.0
2017-03-30,100.7509765625,103.5199966430664,104.22000122070312,103.5199966430664,104.16000366210938,695700,95.0802993774414,95.12999725341797,95.5999984741211,95.12999725341797,95.5999984741211,14700.0,86.16000366210938,86.16000366210938,86.75,86.12000274658203,86.72000122070312,113600.0,1.2307690382003784,1.2307690382003784,1.2554949522018433,1.2198899984359741,1.2527470588684082,473200.0
2017-03-31,100.64390563964844,103.41000366210938,103.7300033569336,103.37999725341797,103.6500015258789,492600,95.01033782958984,95.05999755859375,95.16999816894531,95.0,95.11000061035156,4600.0,86.5199966430664,86.5199966430664,86.58000183105469,86.19999694824219,86.29000091552734,79800.0,1.2759339809417725,1.2759339809417725,1.3285709619522095,1.2307690382003784,1.2307690382003784,1719900.0
2017-04-03,100.66336822509766,103.43000030517578,103.51000213623047,103.16000366210938,103.37000274658203,284700,94.96035766601562,95.01000213623047,95.02999877929688,94.83999633789062,94.95999908447266,9300.0,86.9000015258789,86.9000015258789,86.9000015258789,86.41999816894531,86.45999908447266,201500.0,1.3324179649353027,1.3324179649353027,1.3419779539108276,1.318681001663208,1.318681001663208,1501500.0
2017-04-04,100.61470794677734,103.37999725341797,103.44999694824219,103.19999694824219,103.31999969482422,243000,94.91038513183594,94.95999908447266,95.0,94.93000030517578,95.0,2600.0,87.0,87.0,87.19999694824219,86.95999908447266,87.08999633789062,116600.0,1.3197799921035767,1.3197799921035767,1.3395600318908691,1.3131870031356812,1.3307689428329468,982800.0
2017-04-05,100.80936431884766,103.58000183105469,103.58000183105469,103.0999984741211,103.3499984741211,1520900,94.73047637939453,94.77999877929688,94.77999877929688,94.5,94.63999938964844,3700.0,87.06999969482422,87.06999969482422,87.06999969482422,86.44000244140625,86.48999786376953,280800.0,1.302198052406311,1.302198052406311,1.3197799921035767,1.2989009618759155,1.3197799921035767,536900.0
2017-04-06,100.37140655517578,103.12999725341797,103.33999633789062,103.11000061035156,103.33000183105469,569800,94.60054779052734,94.6500015258789,94.77999877929688,94.6500015258789,94.76000213623047,27900.0,86.94000244140625,86.94000244140625,87.04000091552734,86.69000244140625,86.93000030517578,98600.0,1.3450549840927124,1.3450549840927124,1.361538052558899,1.3241759538650513,1.3269230127334595,1401400.0
2017-04-07,99.91397094726562,102.66000366210938,103.04000091552734,102.55000305175781,102.93000030517578,542600,94.2607192993164,94.30999755859375,94.56999969482422,94.30000305175781,94.56999969482422,1100.0,86.58999633789062,86.58999633789062,87.1500015258789,86.5,87.1500015258789,63700.0,1.351647973060608,1.351647973060608,1.3652750253677368,1.3302199840545654,1.346153974533081,946400.0
2017-04-10,99.89449310302734,102.63999938964844,102.79000091552734,102.58999633789062,102.58999633789062,238600,94.38066101074219,94.43000030517578,94.43000030517578,94.30999755859375,94.30999755859375,1000.0,86.81999969482422,86.81999969482422,86.91000366210938,86.51000213623047,86.55000305175781,46100.0,1.3736259937286377,1.3736259937286377,1.4010989665985107,1.3406590223312378,1.3736259937286377,1246700.0
2017-04-11,100.05021667480469,102.80000305175781,103.01000213623047,102.73999786376953,102.80000305175781,399500,94.39065551757812,94.44000244140625,94.56999969482422,94.30999755859375,94.48999786376953,5500.0,87.80999755859375,87.80999755859375,87.8499984741211,87.25,87.25,131000.0,1.3848350048065186,1.3848350048065186,1.399999976158142,1.351647973060608,1.3626370429992676,1010100.0
2017-04-12,100.55631256103516,103.31999969482422,103.41999816894531,102.63999938964844,102.75,860300,94.71049499511719,94.76000213623047,94.77999877929688,94.30999755859375,94.5999984741211,2900.0,88.25,88.25,88.27999877929688,87.69999694824219,87.83000183105469,204400.0,1.3847249746322632,1.3847249746322632,1.3949450254440308,1.3847249746322632,1.3848350048065186,391300.0
2017-04-13,100.13782501220703,102.88999938964844,103.04000091552734,102.83000183105469,103.02999877929688,529700,94.58055114746094,94.62999725341797,94.68000030517578,94.58000183105469,94.58000183105469,1800.0,88.27999877929688,88.27999877929688,88.38999938964844,88.05999755859375,88.2300033569336,131100.0,1.3187910318374634,1.3187910318374634,1.3847249746322632,1.318681001663208,1.3847249746322632,1365000.0
2017-04-17,100.36165618896484,103.12000274658203,103.37999725341797,103.05999755859375,103.16000366210938,556000,94.65052032470703,94.69999694824219,95.0,94.69000244140625,94.83000183105469,4900.0,88.4000015258789,88.4000015258789,88.9000015258789,88.33000183105469,88.69999694824219,166500.0,1.351647973060608,1.351647973060608,1.372967004776001,1.3269230127334595,1.3269230127334595,728000.0
2017-04-18,101.23757934570312,104.0199966430664,104.04000091552734,103.52999877929688,103.62000274658203,910300,95.45010375976562,95.5,95.5,95.11000061035156,95.18000030517578,6400.0,88.80000305175781,88.80000305175781,88.83999633789062,88.38999938964844,88.61000061035156,265700.0,1.3860440254211426,1.3860440254211426,1.3862639665603638,1.3626370429992676,1.3820879459381104,1064700.0
